left_hand_active_crop,right_hand_active_crop,left_hand_active,right_hand_active,iou,time,id,path_l,hand_in_focus
False,True,False,True,0.0,6.933,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,7.467,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,8.0,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0137,8.533,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0077,9.067,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0028,9.6,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0071,10.133,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,10.667,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,11.2,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0001,11.733,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0078,12.267,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,12.8,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,13.333,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,13.867,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0119,14.4,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0047,14.933,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0047,15.467,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0182,16.0,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0038,16.533,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,17.067,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.008,17.6,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0125,18.133,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,18.667,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,19.2,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0129,19.733,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0076,20.267,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0045,20.8,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0,21.333,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0081,21.867,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0127,22.4,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.016,22.933,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0258,23.467,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0204,24.0,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0027,24.533,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0159,25.067,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0179,25.6,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0155,26.133,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0126,26.667,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0111,27.2,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0133,27.733,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0125,28.267,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0099,28.8,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0173,29.333,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0564,29.867,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0543,30.4,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0129,30.933,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0055,31.467,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0106,32.0,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0289,32.533,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0512,33.067,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.024,33.6,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0131,34.133,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0153,34.667,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.017,35.2,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0158,35.733,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0226,36.267,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0374,36.8,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
True,True,False,True,0.1287,37.333,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0892,37.867,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,True,0.0106,38.4,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0131,38.933,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.036,39.467,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
True,True,False,True,0.1097,40.0,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0594,40.533,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0123,41.067,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0092,41.6,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0081,42.133,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0129,42.667,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0158,43.2,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0649,43.733,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.1346,44.267,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0408,44.8,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0111,45.333,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0143,45.867,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0292,46.4,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.1021,46.933,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0874,47.467,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0184,48.0,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0118,48.533,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0047,49.067,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0039,49.6,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0084,50.133,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0093,50.667,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,51.2,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0091,51.733,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0088,52.267,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0076,52.8,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0113,53.333,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,53.867,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0,54.4,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.013,54.933,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,True,False,True,0.0046,55.467,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0,56.0,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0,56.533,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0,57.067,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0,57.6,C00028_RTT right side1_2,C00028/C00028_RTT right side1_2.csv,right
False,False,False,False,0.0175,0.0,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0173,0.396,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0167,0.792,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,True,False,0.0157,1.188,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0171,1.584,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0146,1.98,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0123,2.376,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0175,2.772,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0174,3.168,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0,3.564,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0,3.96,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0,4.356,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0052,4.752,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,False,False,0.0295,5.149,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0323,5.545,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0302,5.941,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0016,6.337,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0,6.733,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0,7.129,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0,7.525,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0,7.921,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0295,8.317,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0155,8.713,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0177,9.109,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,True,False,0.0261,9.505,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0244,9.901,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0237,10.297,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0298,10.693,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0156,11.089,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0,11.485,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0,11.881,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0174,12.277,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.027,12.673,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0245,13.069,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0245,13.465,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0255,13.861,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0098,14.257,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0,14.653,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0,15.05,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0062,15.446,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0183,15.842,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0165,16.238,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0214,16.634,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0275,17.03,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,False,False,0.0286,17.426,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0234,17.822,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0175,18.218,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0604,18.614,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0907,19.01,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0335,19.406,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0266,19.802,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0357,20.198,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0343,20.594,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0282,20.99,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.06,21.386,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0997,21.782,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0474,22.178,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0254,22.574,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0231,22.97,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,True,True,0.0327,23.366,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0373,23.762,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0394,24.158,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0303,24.554,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0302,24.95,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0525,25.347,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.124,25.743,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.1102,26.139,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0381,26.535,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.043,26.931,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0357,27.327,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.0396,27.723,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0564,28.119,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.1043,28.515,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,True,True,True,0.0861,28.911,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0282,29.307,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0262,29.703,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0394,30.099,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,False,False,0.062,30.495,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
False,False,True,False,0.0613,30.891,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0492,31.287,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0334,31.683,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0298,32.079,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.0516,32.475,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
True,False,True,True,0.062,32.871,C00028_RTT left side1_2,C00028/C00028_RTT left side1_2.csv,left
